,AF3_max,AF4_max,AF_adj_max_diff,AF_adj_max_ratio,AF3_second_largest,AF4_second_largest,AF_adj_sec_max_ratio,AF_adj_sec_max_diff,label
42,7941.025879000002,5600.512695,2843.5899665000015,3.0196686895694005,7860.512695,5572.820313,3667.286679731863,-5594.3587655,none
43,4946.153809,4722.563965,165.89746099999957,1.3819363801804738,4935.384765999999,4721.025879,646.2591470895304,-8419.743652000001,none
44,5013.846191,4732.820313,232.30761600000005,1.4718749162236204,5009.743652,4729.743652,768.3240936956454,-8249.743652000001,none
45,7872.820312999998,7058.461426000002,1070.2562259999972,1.3656271324180598,7864.615234000001,7002.05127,3732.779787308713,-7144.102661999999,none
46,7908.717773,7472.307617,974.8718259999987,1.2877687187288323,7861.538573999998,7456.410156,3776.447510404354,-7225.640870000003,none
47,7927.692383,5364.615234000001,2859.743774999999,3.4642072312703123,7849.743651999999,5359.487305,3644.9120440255556,-5621.282105000001,none
48,7883.077148,5963.589844,2108.4616690000003,2.1282931125459936,7858.974120999998,5945.6411130000015,3763.4453603840725,-6087.436279000003,none
49,7975.384765999999,5270.769043,2994.8719484999974,3.835639964934136,7868.205078,5254.871582,3652.8430395205387,-5525.6407475,none
50,7876.410156,5161.025879,2939.7432854999997,4.1838369306901875,7851.794922,5153.846191,3613.323833030062,-5553.077025499999,none
51,5010.256348,4735.897461,227.17919999999867,1.475831699632808,5004.615234000001,4735.384765999999,745.2445595807567,-8294.872071,none
52,5029.743652,4727.179688,232.56396399999994,1.519770303570016,5028.205078,4721.025879,747.5400698955227,-8322.308105999999,none
53,7877.436035,6248.7177729999985,2022.3078615000013,1.9826813622805866,7833.846191,6231.794922,3642.46782444378,-6385.897217500001,none
54,5510.769043,4791.794922,714.8715819999998,2.3856854046428406,5502.05127,4790.769043,1225.2604242507914,-7844.615234,none
55,5043.589844,4766.153809,222.82080049999968,1.4332010316757675,5034.3588869999985,4757.436035,781.65876940203,-8281.282226500001,none
56,5132.820313,4799.487305,286.92236350000076,1.550958430063225,5119.487305,4777.94873,839.8643044533292,-8262.307616500002,none
57,5004.615234000001,4768.205078,172.56420900000194,1.3572190985174113,5002.05127,4766.153809,716.0103815806042,-8398.205322,none
58,5015.897461,4752.820313,221.53857349999907,1.4392478827886201,5007.179688,4725.128418,757.8103506676662,-8256.4101555,none
59,5074.3588869999985,4778.461426,258.9743654999984,1.50932942452944,5064.615234000001,4776.9228520000015,793.7136236477008,-8289.230713500001,none
60,6171.2822270000015,4868.7177729999985,1328.4616710000028,3.2985804830819627,6155.897461,4865.128418,1864.251797393188,-7264.871826000001,none
61,7852.307617,6192.820313,1918.974365,2.012994094291701,7828.717773,6161.025879,3529.6007785209313,-6669.743896999999,none
62,7782.563965,5238.461426,2506.410156000001,3.619941375098047,7782.05127,5229.743652,3499.430401721859,-6048.974609,none
